863	normethadone
864	nortriptyline
865	npc209773
866	olanzapine
867	olaparib
868	orphenadrine
869	oxazepam
870	oxcarbazepine
871	oxilofrine
872	oxprenolol
873	oxybutynin
874	oxycodone
875	oxymorphone
876	paclitaxel
877	palbociclib
878	paliperidone
879	pantoprazole
880	pargyline
881	paroxetine
882	pazopanib
883	pemigatinib
884	pentazocine
885	pentyl nitrite
886	periciazine
887	perindopril
888	perphenazine
889	pexidartinib
890	phenelzine
891	phenindamine
892	phenindione
893	phenobarbital
894	phenprocoumon
895	phenylbutazone
896	phenytoin
897	picosulfuric acid
898	pimavanserin
899	pimozide
900	pindolol
901	pipotiazine
902	piroxicam
903	polythiazide
904	ponatinib
905	potassium bicarbonate
906	practolol
907	pramlintide
908	prasugrel
909	prazepam
910	praziquantel
911	prazosin
912	prednisolone
913	prednisolone acetate
914	prednisone
915	pregabalin
916	pretomanid
917	prilosec
918	primidone
919	probenecid
920	procainamide
921	procarbazine
922	prochlorperazine
923	progesterone
924	promethazine
925	propafenone
926	propoxyphene
927	propranolol
928	pyrilamine
929	quazepam
930	quetiapine
931	quinagolide
932	quinapril
933	quinidine
934	raloxifene
935	ramelteon
936	ranolazine
937	rasagiline
938	reboxetine
939	regorafenib
940	remifentanil
941	remimazolam
942	repaglinide
943	reserpine
944	ribavirin
945	ribociclib
946	risperidone
947	ritonavir
948	rivaroxaban
949	rucaparib
950	rupatadine
951	ruxolitinib
952	safinamide
953	salsalate
954	saquinavir
955	saxagliptin
956	secnidazole
957	secobarbital
958	selegiline
959	sertraline
960	sildenafil
961	simvastatin
962	sodium fluoride
963	sodium oxybate
964	sonidegib
965	sorafenib
966	sparfloxacin
967	spirapril
968	spironolactone
969	stavudine
970	sufentanil
971	sumatriptan
972	suvorexant
973	tadalafil
974	tamsulosin
975	tasimelteon
976	temazepam
977	teniposide
978	terfenadine
979	terramycin
980	tetrabenazine
981	tetracycline
982	tetrahydrocannabinol
983	thalidomide
984	theophylline
985	thioridazine
986	thiotepa
987	thyroxine
988	tiagabine
989	tiaprofenic acid
990	ticagrelor
991	ticlopidine
992	tiludronic acid
993	tinidazole
994	tizanidine
995	tofacitinib
996	tolazamide
997	tolbutamide
998	tolmetin
999	tolvaptan
1000	topiramate
1001	trabectedin
1002	tramadol
1003	trandolapril
1004	trazodone
1005	triamterene
1006	triazolam
1007	triethylenetetramine
1008	trifluoperazine
1009	triflusal
1010	trimethadione
1011	trimethobenzamide
1012	trimethylpsoralen
1013	trimipramine
1014	tyramine
1015	valdecoxib
1016	valproic acid
1017	vandetanib
1018	vardenafil
1019	vemurafenib
1020	venetoclax
1021	venlafaxine
1022	verapamil
1023	vilazodone
1024	vinblastine
1025	vincristine
1026	vindesine
1027	vinorelbine
1028	voriconazole
1029	vortioxetine
1030	voxelotor
1031	warfarin
1032	zafirlukast
1033	zaleplon
1034	zanubrutinib
1035	ziconotide
1036	zinc acetate
1037	zinc gluconate
1038	ziprasidone
1039	zolpidem
1040	zonisamide
1041	zopiclone
